name;year;price;place;liters;engine_type;transmission_type;drivetrain_type;mileage;car_is_new;normal_price;high_price;no_eval_price
Kia Cerato; 2022;2521213;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2350500;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2458595;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2525383;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2431820;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2019;1690000;Сургут;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;72 тыс. км;0;1;0;0
Kia Cerato; 2020;1750000;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний,;128 тыс. км;0;1;0;0
Kia Cerato; 2022;2540717;Санкт-Петербург;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2009;639000;Тула;2.0 л (156 л.с.),;бензин,;АКПП,;передний,;195 тыс. км;0;1;0;0
Kia Cerato; 2014;955000;Прокопьевск;1.6 л (130 л.с.),;бензин,;механика,;передний,;95 тыс. км;0;1;0;0
Kia Cerato; 2018;1550000;Ноябрьск;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;60 тыс. км;0;1;0;0
Kia Cerato; 2021;2000000;Санкт-Петербург;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;13 тыс. км;0;1;0;0
Kia Cerato; 2019;1559000;Екатеринбург;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;52 тыс. км;0;0;0;1
Kia Cerato; 2022;2415000;Радужный;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;2 тыс. км;0;1;0;0
Kia Cerato; 2019;1770000;Новороссийск;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;84 тыс. км;0;1;0;0
Kia Cerato; 2006;249000;Оренбург;1.6 л (105 л.с.),;бензин,;механика,;передний;0;0;0;0;1
Kia Cerato; 2012;770000;Новороссийск;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;167 тыс. км;0;1;0;0
Kia Cerato; 2006;357000;Дзержинск;1.6 л (105 л.с.),;бензин,;механика,;передний,;276 тыс. км;0;1;0;0
Kia Cerato; 2020;1850000;Пятигорск;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;32 тыс. км;0;1;0;0
Kia Cerato; 2022;2521499;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2285827;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2017;1199999;Ставрополь;1.6 л (130 л.с.),;бензин,;АКПП,;передний,;77 тыс. км;0;1;0;0
Kia Cerato; 2022;2535818;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2018;1370000;Белгород;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;141 тыс. км,;0;0;0;1
Kia Cerato; 2013;750000;Енисейск;1.6 л (126 л.с.),;бензин,;механика,;передний,;72 тыс. км;0;1;0;0
Kia Cerato; 2005;325000;Краснодар;1.6 л (105 л.с.),;бензин,;механика,;передний,;240 тыс. км;0;1;0;0
Kia Cerato; 2018;2009820;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;39 тыс. км;0;0;0;1
Kia Cerato; 2022;2534900;Тюмень;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2021;2199000;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;49 тыс. км;0;1;0;0
Kia Cerato; 2022;2344900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;2800000;Омск;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2014;979000;Уфа;1.6 л (130 л.с.),;бензин,;АКПП,;передний,;96 тыс. км;0;1;0;0
Kia Cerato; 2022;2584900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2011;663000;Новороссийск;1.6 л (126 л.с.),;бензин,;АКПП,;передний,;154 тыс. км;0;1;0;0
Kia Cerato; 2011;699900;Сальск;1.6 л (126 л.с.),;бензин,;АКПП,;передний,;152 тыс. км;0;1;0;0
Kia Cerato; 2021;2459900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2021;1800000;Красноярск;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;24 тыс. км;0;0;0;0
Kia Cerato; 2013;749900;Самара;1.6 л (126 л.с.),;бензин,;механика,;передний,;180 тыс. км;0;1;0;0
Kia Cerato; 2021;2149000;Тула;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;31 тыс. км;0;1;0;0
Kia Cerato; 2009;649000;Омск;1.6 л (126 л.с.),;бензин,;АКПП,;передний,;170 тыс. км;0;1;0;0
Kia Cerato; 2022;2469900;Тольятти;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2017;1450000;Уфа;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;49 тыс. км;0;1;0;0
Kia Cerato; 2022;2274900;Сыктывкар;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2021;2130000;Сургут;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;30 тыс. км;0;1;0;0
Kia Cerato; 2014;950000;Тюмень;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;191 тыс. км;0;1;0;0
Kia Cerato; 2013;690000;Видное;1.6 л (130 л.с.),;бензин,;механика,;передний,;159 тыс. км;0;0;0;0
Kia Cerato; 2022;2839900;Новосибирск;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2018;1450000;Казань;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;138 тыс. км;0;1;0;0
Kia Cerato; 2022;2450000;Омск;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;0;0;0;0
Kia Cerato; 2022;2450000;Омск;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;0;0;0;0
Kia Cerato; 2021;2290000;Челябинск;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;30 тыс. км;0;1;0;0
Kia Cerato; 2022;2399000;Кемерово;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;0;0;0;0
Kia Cerato; 2022;2529900;Подольск;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2529900;Подольск;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;3039900;Новосибирск;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2450000;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2770000;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2018;1400000;Кунгур;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;70 тыс. км;0;1;0;0
Kia Cerato; 2022;2854900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2334900;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2919900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2494900;Волгоград;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2854900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2334900;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2854900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2919900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2919900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;1994900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;1994900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;2334900;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;1994900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;1994900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;1994900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;1994900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;1964900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;2419900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;1964900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;1964900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;1994900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;1994900;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний;0;1;0;0;0
Kia Cerato; 2022;2929900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2830139;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2020;1699000;Иркутск;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;27 тыс. км;0;0;0;1
Kia Cerato; 2022;2729900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2369900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2284900;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2284900;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2013;790000;Стерлитамак;1.6 л (130 л.с.),;бензин,;механика,;передний,;173 тыс. км;0;1;0;0
Kia Cerato; 2006;400000;Краснодар;1.6 л (122 л.с.),;бензин,;АКПП,;передний,;210 тыс. км;0;1;0;0
Kia Cerato; 2021;1879000;Екатеринбург;1.6 л (128 л.с.),;бензин,;АКПП,;передний,;5 тыс. км;0;1;0;0
Kia Cerato; 2022;2449990;Нижний Новгород;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;6 тыс. км;0;1;0;0
Kia Cerato; 2014;1100000;Буденновск;1.6 л (130 л.с.),;бензин,;АКПП,;передний,;130 тыс. км;0;0;1;0
Kia Cerato; 2018;1480000;Анапа;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;50 тыс. км;0;1;0;0
Kia Cerato; 2019;1590000;Ростов-на-Дону;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;55 тыс. км;0;0;0;1
Kia Cerato; 2021;2269900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2529900;Санкт-Петербург;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2529900;Санкт-Петербург;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2259900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2259900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2104900;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2269900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;3089530;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2219900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2529900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2529900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2204900;Москва;1.6 л (128 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2018;1349741;Казань;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;124 тыс. км;0;0;0;1
Kia Cerato; 2022;2790800;Санкт-Петербург;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2020;1870000;Ярославль;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;48 тыс. км;0;0;0;1
Kia Cerato; 2021;2269900;Москва;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2225000;Киров;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;< 1 тыс. км;0;1;0;0
Kia Cerato; 2011;410000;Радужный;1.6 л (126 л.с.),;бензин,;механика,;передний,;160 тыс. км;0;0;0;1
Kia Cerato; 2012;710000;Туринск;1.6 л (126 л.с.),;бензин,;механика,;передний,;250 тыс. км;0;1;0;0
Kia Cerato; 2022;2770100;Санкт-Петербург;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2022;2529900;Санкт-Петербург;2.0 л (150 л.с.),;бензин,;АКПП,;передний;0;1;0;0;0
Kia Cerato; 2021;2200000;Красноярск;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;15 тыс. км;0;1;0;0
Kia Cerato; 2018;1199900;Самара;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;184 тыс. км;0;0;0;1
Kia Cerato; 2006;354900;Самара;2.0 л (143 л.с.),;бензин,;механика,;передний,;204 тыс. км;0;1;0;0
Kia Cerato; 2019;1570000;Нижний Новгород;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;77 тыс. км;0;1;0;0
Kia Cerato; 2021;2100000;Киров;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;27 тыс. км;0;1;0;0
Kia Cerato; 2011;670000;Евпатория;1.6 л (126 л.с.),;бензин,;АКПП,;передний,;180 тыс. км;0;1;0;0
Kia Cerato; 2006;375000;Ижевск;1.6 л (105 л.с.),;бензин,;механика,;передний,;370 тыс. км;0;1;0;0
Kia Cerato; 2022;2420000;Набережные Челны;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;24 тыс. км;0;1;0;0
Kia Cerato; 2014;680000;Алушта;1.6 л (130 л.с.),;бензин,;механика,;передний,;250 тыс. км;0;0;0;0
Kia Cerato; 2020;1860000;Пыть-Ях;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;72 тыс. км;0;1;0;0
Kia Cerato; 2019;1499000;Москва;1.6 л (128 л.с.),;бензин,;механика,;передний,;48 тыс. км;0;1;0;0
Kia Cerato; 2021;1980000;Новокузнецк;1.6 л (128 л.с.),;бензин,;АКПП,;передний,;17 тыс. км;0;1;0;0
Kia Cerato; 2008;435000;Новокузнецк;1.6 л (122 л.с.),;бензин,;механика,;передний,;180 тыс. км;0;1;0;0
Kia Cerato; 2011;745000;Краснодар;2.0 л (150 л.с.),;бензин,;АКПП,;передний,;159 тыс. км;0;0;0;1
