,name,year,price,place,liters,engine,transmission,drivetrain,mileage,new,hp,body_type
276,Kia Rio,2017,990000,Санкт-Петербург,1.6,petrol,automatic,front_wheel,210000,0,123,sedan
277,Kia Rio,2002,100000,Иваново,1.5,petrol,mechanic,front_wheel,292000,0,95,sedan
278,Kia Rio,2021,1599000,Тюмень,1.6,petrol,automatic,front_wheel,39000,0,123,sedan
279,Kia Rio,2021,1380000,Славянск-На-Кубани,1.4,petrol,automatic,front_wheel,25429,0,100,sedan
280,Kia Rio,2017,870000,Шахты,1.4,petrol,automatic,front_wheel,81000,0,107,sedan
281,Kia Rio,2012,725000,Шахты,1.6,petrol,mechanic,front_wheel,156273,0,123,sedan
282,Kia Rio,2014,849000,Ижевск,1.6,petrol,mechanic,front_wheel,150000,0,123,sedan
283,Kia Rio,2022,2150000,Москва,1.6,petrol,automatic,front_wheel,18000,0,123,sedan
284,Kia Rio,2017,1130000,Сургут,1.4,petrol,automatic,front_wheel,98000,0,100,sedan
285,Kia Rio,2002,99000,Москва,1.5,petrol,mechanic,front_wheel,210000,0,96,sedan
286,Kia Rio,2018,1049000,Коломна,1.6,petrol,automatic,front_wheel,153000,0,123,sedan
287,Kia Rio,2018,1280000,Братск,1.6,petrol,automatic,front_wheel,41000,0,123,sedan
288,Kia Rio,2020,1499000,Саратов,1.6,petrol,mechanic,front_wheel,28000,0,123,sedan
289,Kia Rio,2012,539000,Киров,1.6,petrol,mechanic,front_wheel,156273,0,123,sedan
290,Kia Rio,2012,630000,Ноябрьск,1.4,petrol,mechanic,front_wheel,350000,0,107,sedan
291,Kia Rio,2013,800000,Лангепас,1.6,petrol,automatic,front_wheel,147000,0,123,sedan
292,Kia Rio,2018,1180000,Красноярск,1.6,petrol,automatic,front_wheel,70000,0,123,sedan
293,Kia Rio,2012,585000,Новокузнецк,1.4,petrol,automatic,front_wheel,170000,0,107,sedan
294,Kia Rio,2015,955000,Новосибирск,1.6,petrol,automatic,front_wheel,57000,0,123,sedan
295,Kia Rio,2012,690000,Сургут,1.6,petrol,mechanic,front_wheel,113000,0,123,sedan
296,Kia Rio,2019,1389000,Челябинск,1.6,petrol,automatic,front_wheel,63000,0,123,sedan
297,Kia Rio,2010,505000,Барнаул,1.4,petrol,mechanic,front_wheel,100000,0,95,sedan
298,Kia Rio,2019,985000,Тюмень,1.6,petrol,automatic,front_wheel,140000,0,123,sedan
299,Kia Rio,2013,820000,Тюмень,1.6,petrol,automatic,front_wheel,114000,0,123,sedan
300,Kia Rio,2011,455000,Севастополь,1.4,petrol,mechanic,front_wheel,190000,0,95,sedan
301,Kia Rio,2015,669000,Томск,1.6,petrol,mechanic,front_wheel,173000,0,123,sedan
302,Kia Rio,2001,255000,Красноуфимск,1.5,petrol,automatic,front_wheel,175000,0,108,sedan
303,Kia Rio,2012,588000,Екатеринбург,1.6,petrol,mechanic,front_wheel,211000,0,123,sedan
304,Kia Rio,2019,1500000,Тюмень,1.6,petrol,automatic,front_wheel,44000,0,123,sedan
305,Kia Rio,2019,1292000,Калининград,1.6,petrol,automatic,front_wheel,86000,0,123,sedan
306,Kia Rio,2013,600000,Магнитогорск,1.6,petrol,mechanic,front_wheel,241000,0,123,sedan
307,Kia Rio,2019,1179000,Омск,1.6,petrol,mechanic,front_wheel,33000,0,123,sedan
308,Kia Rio,2007,330000,Астрахань,1.4,petrol,mechanic,front_wheel,267000,0,97,sedan
309,Kia Rio,2020,1549500,Артёмовский,1.6,petrol,automatic,front_wheel,24000,0,123,sedan
310,Kia Rio,2019,1065000,Омск,1.6,petrol,automatic,front_wheel,50000,0,123,sedan
311,Kia Rio,2013,750000,Астрахань,1.4,petrol,automatic,front_wheel,125000,0,107,sedan
312,Kia Rio,2022,1449900,Волгодонск,1.4,petrol,automatic,front_wheel,1000,0,100,sedan
313,Kia Rio,2014,917000,Нижневартовск,1.6,petrol,automatic,front_wheel,176000,0,123,sedan
314,Kia Rio,2011,857000,Нижневартовск,1.6,petrol,automatic,front_wheel,178000,0,123,sedan
315,Kia Rio,2013,700000,Бердск,1.4,petrol,mechanic,front_wheel,35000,0,107,sedan
316,Kia Rio,2013,749000,Ульяновск,1.6,petrol,automatic,front_wheel,141000,0,123,sedan
317,Kia Rio,2017,1160000,Москва,1.6,petrol,automatic,front_wheel,95000,0,123,sedan
318,Kia Rio,2016,929000,Москва,1.4,petrol,mechanic,front_wheel,35000,0,107,sedan
319,Kia Rio,2019,1650000,Нефтеюганск,1.6,petrol,automatic,front_wheel,13000,0,123,sedan
320,Kia Rio,2014,840000,Барнаул,1.4,petrol,automatic,front_wheel,90000,0,107,sedan
321,Kia Rio,2012,750000,Бийск,1.6,petrol,automatic,front_wheel,175000,0,123,sedan
322,Kia Rio,2014,745000,Волгоград,1.6,petrol,automatic,front_wheel,159000,0,123,sedan
323,Kia Rio,2010,420000,Волгоград,1.4,petrol,mechanic,front_wheel,133000,0,95,sedan
324,Kia Rio,2007,500000,Тюмень,1.4,petrol,automatic,front_wheel,139000,0,97,sedan
325,Kia Rio,2019,1150000,Курган,1.4,petrol,mechanic,front_wheel,38000,0,100,sedan
326,Kia Rio,2012,400000,Екатеринбург,1.6,petrol,mechanic,front_wheel,180000,0,123,sedan
327,Kia Rio,2012,650000,Кемерово,1.4,petrol,automatic,front_wheel,148000,0,107,sedan
328,Kia Rio,2020,1559000,Тула,1.6,petrol,automatic,front_wheel,47000,0,123,sedan
329,Kia Rio,2020,1445000,Омск,1.6,petrol,automatic,front_wheel,44000,0,123,sedan
330,Kia Rio,2019,1200000,Ангарск,1.6,petrol,automatic,front_wheel,59000,0,123,sedan
331,Kia Rio,2013,499990,Омск,1.4,petrol,mechanic,front_wheel,118000,0,107,sedan
332,Kia Rio,2011,745000,Екатеринбург,1.4,petrol,automatic,front_wheel,154000,0,107,sedan
333,Kia Rio,2018,1120000,Красноярск,1.6,petrol,automatic,front_wheel,58000,0,123,sedan
334,Kia Rio,2013,260000,Ленинск-Кузнецкий,1.6,petrol,automatic,front_wheel,1000,0,123,sedan
335,Kia Rio,2013,560000,Ангарск,1.4,petrol,mechanic,front_wheel,110000,0,107,sedan
336,Kia Rio,2012,687000,Сургут,1.6,petrol,mechanic,front_wheel,129000,0,123,sedan
337,Kia Rio,2013,697000,Новосибирск,1.6,petrol,automatic,front_wheel,134000,0,123,sedan
338,Kia Rio,2019,1075000,Кемерово,1.6,petrol,mechanic,front_wheel,75000,0,123,sedan
339,Kia Rio,2020,1500000,Ялта,1.6,petrol,automatic,front_wheel,58000,0,123,sedan
340,Kia Rio,2015,710000,Воронеж,1.6,petrol,mechanic,front_wheel,140000,0,123,sedan
341,Kia Rio,2020,1349000,Симферополь,1.6,petrol,automatic,front_wheel,49000,0,123,sedan
342,Kia Rio,2014,740000,Махачкала,1.6,petrol,mechanic,front_wheel,147000,0,123,sedan
343,Kia Rio,2004,250000,Симферополь,1.5,petrol,mechanic,front_wheel,236559,0,97,sedan
344,Kia Rio,2014,680000,Краснодар,1.4,petrol,automatic,front_wheel,195000,0,107,sedan
345,Kia Rio,2010,569000,Сургут,1.4,petrol,automatic,front_wheel,170000,0,95,sedan
346,Kia Rio,2017,1049000,Сургут,1.4,petrol,automatic,front_wheel,144000,0,100,sedan
347,Kia Rio,2016,879000,Сургут,1.6,petrol,mechanic,front_wheel,131000,0,123,sedan
348,Kia Rio,2013,675000,Сургут,1.6,petrol,mechanic,front_wheel,170000,0,123,sedan
349,Kia Rio,2011,605000,Омск,1.4,petrol,automatic,front_wheel,125000,0,95,sedan
350,Kia Rio,2021,1750000,Фрязино,1.6,petrol,automatic,front_wheel,8000,0,123,sedan
351,Kia Rio,2016,795000,Тюмень,1.6,petrol,mechanic,front_wheel,121000,0,123,sedan
352,Kia Rio,2014,589000,Советск,1.4,petrol,mechanic,front_wheel,164000,0,107,sedan
353,Kia Rio,2019,1240000,Красноярск,1.6,petrol,automatic,front_wheel,62000,0,123,sedan
354,Kia Rio,2005,375000,Омск,1.4,petrol,automatic,front_wheel,224000,0,97,sedan
355,Kia Rio,2016,850000,Тюмень,1.4,petrol,automatic,front_wheel,124000,0,107,sedan
356,Kia Rio,2019,1280000,Тюмень,1.6,petrol,automatic,front_wheel,108000,0,123,sedan
357,Kia Rio,2019,1230000,Тюмень,1.6,petrol,automatic,front_wheel,134000,0,123,sedan
358,Kia Rio,2012,595000,Новосибирск,1.4,petrol,mechanic,front_wheel,127000,0,107,sedan
359,Kia Rio,2020,1600000,Омск,1.6,petrol,automatic,front_wheel,57000,0,123,sedan
360,Kia Rio,2015,679000,Сургут,1.4,petrol,mechanic,front_wheel,74000,0,107,sedan
361,Kia Rio,2019,899000,Омск,1.4,petrol,mechanic,front_wheel,73000,0,100,sedan
362,Kia Rio,2014,779990,Омск,1.6,petrol,automatic,front_wheel,151000,0,123,sedan
363,Kia Rio,2013,700000,Тобольск,1.6,petrol,mechanic,front_wheel,175000,0,123,sedan
364,Kia Rio,2011,610000,Барнаул,1.4,petrol,automatic,front_wheel,122000,0,95,sedan
365,Kia Rio,2017,1130000,Томск,1.6,petrol,automatic,front_wheel,89000,0,123,sedan
366,Kia Rio,2012,599000,Новосибирск,1.6,petrol,automatic,front_wheel,124000,0,123,sedan
367,Kia Rio,2010,493000,Рубцовск,1.4,petrol,automatic,front_wheel,190000,0,95,sedan
368,Kia Rio,2018,1000000,Красноярск,1.6,petrol,automatic,front_wheel,113000,0,123,sedan
369,Kia Rio,2015,883000,Тюмень,1.4,petrol,automatic,front_wheel,37000,0,107,sedan
370,Kia Rio,2018,979000,Челябинск,1.4,petrol,automatic,front_wheel,56000,0,100,sedan
371,Kia Rio,2014,812000,Красноярск,1.4,petrol,mechanic,front_wheel,43000,0,107,sedan
372,Kia Rio,2018,1199000,Новосибирск,1.6,petrol,automatic,front_wheel,70000,0,123,sedan
373,Kia Rio,2015,840000,Кемерово,1.6,petrol,automatic,front_wheel,162000,0,123,sedan
374,Kia Rio,2012,703000,Новосибирск,1.6,petrol,automatic,front_wheel,216000,0,123,sedan
375,Kia Rio,2004,500000,Саяногорск,1.5,petrol,automatic,front_wheel,264000,0,97,sedan
376,Kia Rio,2020,1540000,Тобольск,1.6,petrol,automatic,front_wheel,51000,0,123,sedan
377,Kia Rio,2016,550000,Томск,1.6,petrol,mechanic,front_wheel,425000,0,123,sedan
378,Kia Rio,2013,579000,Кемерово,1.4,petrol,mechanic,front_wheel,175000,0,107,sedan
379,Kia Rio,2019,1170000,Барнаул,1.6,petrol,automatic,front_wheel,34000,0,123,sedan
380,Kia Rio,2005,350000,Тяжинский,1.4,petrol,mechanic,front_wheel,296000,0,97,sedan
381,Kia Rio,2014,845000,Новосибирск,1.6,petrol,automatic,front_wheel,197000,0,123,sedan
382,Kia Rio,2014,630000,Новосибирск,1.4,petrol,mechanic,front_wheel,178000,0,107,sedan
383,Kia Rio,2017,899000,Томск,1.4,petrol,mechanic,front_wheel,95000,0,107,sedan
384,Kia Rio,2019,1365000,Новосибирск,1.6,petrol,automatic,front_wheel,43000,0,123,sedan
386,Kia Rio,2019,1350000,Москва,1.4,petrol,automatic,front_wheel,100000,0,100,sedan
388,Kia Rio,2021,1465000,Красноярск,1.6,petrol,automatic,front_wheel,29000,0,123,sedan
389,Kia Rio,2013,599000,Новокузнецк,1.6,petrol,automatic,front_wheel,91000,0,123,sedan
390,Kia Rio,2013,715000,Новосибирск,1.4,petrol,automatic,front_wheel,179000,0,107,sedan
391,Kia Rio,2012,695000,Омск,1.6,petrol,mechanic,front_wheel,145000,0,123,sedan
392,Kia Rio,2013,750000,Барнаул,1.4,petrol,mechanic,front_wheel,173000,0,107,sedan
393,Kia Rio,2019,960000,Кемерово,1.6,petrol,mechanic,front_wheel,64000,0,123,sedan
394,Kia Rio,2012,590000,Томск,1.6,petrol,mechanic,front_wheel,149000,0,123,sedan
395,Kia Rio,2019,1030000,Новокузнецк,1.6,petrol,mechanic,front_wheel,70000,0,123,sedan
396,Kia Rio,2021,1599000,Томск,1.6,petrol,automatic,front_wheel,16000,0,123,sedan
397,Kia Rio,2016,732000,Реутов,1.6,petrol,mechanic,front_wheel,197000,0,123,sedan
398,Kia Rio,2015,725000,Хабаровск,1.6,petrol,automatic,front_wheel,190000,0,123,sedan
399,Kia Rio,2012,650000,Хабаровск,1.6,petrol,mechanic,front_wheel,184000,0,123,sedan
400,Kia Rio,2018,1130000,Новокузнецк,1.6,petrol,mechanic,front_wheel,42000,0,123,sedan
401,Kia Rio,2016,990000,Новокузнецк,1.6,petrol,automatic,front_wheel,29000,0,123,sedan
402,Kia Rio,2022,2255000,Москва,1.6,petrol,automatic,front_wheel,0,1,123,sedan
403,Kia Rio,2012,699000,Коломна,1.6,petrol,automatic,front_wheel,189000,0,123,sedan
404,Kia Rio,2016,948000,Санкт-Петербург,1.6,petrol,automatic,front_wheel,105000,0,123,sedan
405,Kia Rio,2021,1950000,Благовещенск,1.6,petrol,automatic,front_wheel,1000,0,123,sedan
406,Kia Rio,2014,479000,Барнаул,1.4,petrol,mechanic,front_wheel,387000,0,107,sedan
407,Kia Rio,2018,949540,Екатеринбург,1.4,petrol,automatic,front_wheel,248000,0,100,sedan
408,Kia Rio,2022,2196000,Москва,1.6,petrol,automatic,front_wheel,0,1,123,sedan
409,Kia Rio,2022,2196000,Москва,1.6,petrol,automatic,front_wheel,0,1,123,sedan
410,Kia Rio,2022,2380000,Москва,1.6,petrol,automatic,front_wheel,0,1,123,sedan
411,Kia Rio,2021,1590000,Саранск,1.4,petrol,mechanic,front_wheel,1000,0,100,sedan
412,Kia Rio,2017,1080000,Пятигорск,1.6,petrol,automatic,front_wheel,147000,0,123,sedan
413,Kia Rio,2003,220000,Кемерово,1.5,petrol,automatic,front_wheel,301000,0,98,sedan
414,Kia Rio,2019,1299000,Нижний Новгород,1.6,petrol,automatic,front_wheel,45000,0,123,sedan
415,Kia Rio,2019,999000,Москва,1.6,petrol,automatic,front_wheel,228000,0,123,sedan
416,Kia Rio,2012,580000,Москва,1.6,petrol,mechanic,front_wheel,178000,0,123,sedan
417,Kia Rio,2011,737000,Саратов,1.6,petrol,automatic,front_wheel,121000,0,123,sedan
418,Kia Rio,2013,333000,Курган,1.6,petrol,mechanic,front_wheel,150000,0,123,sedan
419,Kia Rio,2016,785000,Волгоград,1.4,petrol,mechanic,front_wheel,62000,0,107,sedan
420,Kia Rio,2016,960000,Омск,1.6,petrol,mechanic,front_wheel,115000,0,123,sedan
421,Kia Rio,2002,245000,Кемерово,1.5,petrol,automatic,front_wheel,166000,0,98,sedan
422,Kia Rio,2015,655000,Москва,1.6,petrol,automatic,front_wheel,272000,0,123,sedan
423,Kia Rio,2012,698000,Волгоград,1.6,petrol,mechanic,front_wheel,135000,0,123,sedan
424,Kia Rio,2012,610000,Липецк,1.6,petrol,automatic,front_wheel,159000,0,123,sedan
425,Kia Rio,2018,1185000,Саратов,1.6,petrol,automatic,front_wheel,63000,0,123,sedan
426,Kia Rio,2020,1529000,Екатеринбург,1.6,petrol,automatic,front_wheel,20000,0,123,sedan
427,Kia Rio,2014,710000,Кушва,1.4,petrol,mechanic,front_wheel,136000,0,107,sedan
428,Kia Rio,2013,520000,Самара,1.4,petrol,mechanic,front_wheel,130000,0,107,sedan
429,Kia Rio,2015,880000,Ставрополь,1.6,petrol,automatic,front_wheel,56000,0,123,sedan
430,Kia Rio,2015,830000,Киселёвск,1.6,petrol,automatic,front_wheel,155000,0,123,sedan
431,Kia Rio,2013,900000,Омск,1.6,petrol,automatic,front_wheel,137000,0,123,sedan
432,Kia Rio,2019,1349000,Таганрог,1.4,petrol,automatic,front_wheel,33000,0,100,sedan
433,Kia Rio,2020,1449000,Таганрог,1.6,petrol,automatic,front_wheel,48000,0,123,sedan
434,Kia Rio,2012,700000,Тюмень,1.6,petrol,mechanic,front_wheel,110000,0,123,sedan
435,Kia Rio,2019,1258000,Москва,1.6,petrol,automatic,front_wheel,20000,0,123,sedan
436,Kia Rio,2014,710000,Казань,1.6,petrol,mechanic,front_wheel,154000,0,123,sedan
437,Kia Rio,2017,1149000,Санкт-Петербург,1.6,petrol,automatic,front_wheel,82000,0,123,sedan
438,Kia Rio,2018,990000,Подольск,1.6,petrol,mechanic,front_wheel,176000,0,123,sedan
439,Kia Rio,2012,700000,Нижневартовск,1.6,petrol,automatic,front_wheel,125000,0,123,sedan
440,Kia Rio,2011,490000,Каменск-Уральский,1.4,petrol,mechanic,front_wheel,190000,0,95,sedan
441,Kia Rio,2017,916000,Екатеринбург,1.6,petrol,automatic,front_wheel,34000,0,123,sedan
442,Kia Rio,2021,1780000,Минеральные Воды,1.6,petrol,automatic,front_wheel,16000,0,123,sedan
443,Kia Rio,2017,990000,Санкт-Петербург,1.4,petrol,automatic,front_wheel,88000,0,100,sedan
444,Kia Rio,2012,750000,Саратов,1.6,petrol,automatic,front_wheel,169000,0,123,sedan
445,Kia Rio,2019,1299983,Казань,1.6,petrol,automatic,front_wheel,79000,0,123,sedan
446,Kia Rio,2017,1280000,Новомышастовская,1.6,petrol,automatic,front_wheel,43000,0,123,sedan
447,Kia Rio,2013,480000,Романовская,1.4,petrol,mechanic,front_wheel,350000,0,107,sedan
448,Kia Rio,2022,1700000,Симферополь,1.6,petrol,automatic,front_wheel,6000,0,123,sedan
449,Kia Rio,2020,1498000,Краснодар,1.6,petrol,automatic,front_wheel,14000,0,123,sedan
450,Kia Rio,2017,1150000,Радужный,1.6,petrol,automatic,front_wheel,86000,0,123,sedan
451,Kia Rio,2011,515000,Челябинск,1.4,petrol,automatic,front_wheel,160000,0,95,sedan
452,Kia Rio,2012,706000,Тюмень,1.6,petrol,mechanic,front_wheel,113000,0,123,sedan
453,Kia Rio,2012,658000,Красноярск,1.6,petrol,mechanic,front_wheel,141000,0,123,sedan
454,Kia Rio,2017,895000,Набережные Челны,1.6,petrol,automatic,front_wheel,143000,0,123,sedan
455,Kia Rio,2012,740000,Липецк,1.6,petrol,automatic,front_wheel,179000,0,123,sedan
456,Kia Rio,2010,535000,Ленинск-Кузнецкий,1.4,petrol,mechanic,front_wheel,230000,0,95,sedan
457,Kia Rio,2019,1050000,Горячий Ключ,1.6,petrol,automatic,front_wheel,147000,0,123,sedan
458,Kia Rio,2019,1549000,Екатеринбург,1.6,petrol,automatic,front_wheel,39000,0,123,sedan
459,Kia Rio,2020,1250000,Тольятти,1.6,petrol,automatic,front_wheel,65000,0,123,sedan
460,Kia Rio,2021,1500000,Москва,1.6,petrol,automatic,front_wheel,69000,0,123,sedan
461,Kia Rio,2015,949000,Таганрог,1.4,petrol,automatic,front_wheel,112000,0,107,sedan
462,Kia Rio,2015,759000,Вологда,1.4,petrol,mechanic,front_wheel,157000,0,107,sedan
463,Kia Rio,2021,1450000,Новокузнецк,1.4,petrol,mechanic,front_wheel,63000,0,100,sedan
464,Kia Rio,2021,1575000,Киров,1.6,petrol,mechanic,front_wheel,14000,0,123,sedan
465,Kia Rio,2012,660000,Тюмень,1.6,petrol,automatic,front_wheel,195000,0,123,sedan
466,Kia Rio,2019,1286000,Тюмень,1.6,petrol,automatic,front_wheel,90000,0,123,sedan
467,Kia Rio,2019,1440000,Минеральные Воды,1.6,petrol,automatic,front_wheel,39000,0,123,sedan
468,Kia Rio,2003,200000,Новосибирск,1.5,petrol,mechanic,front_wheel,252000,0,97,sedan
469,Kia Rio,2014,780000,Минеральные Воды,1.6,petrol,mechanic,front_wheel,117000,0,123,sedan
470,Kia Rio,2020,1379777,Санкт-Петербург,1.6,petrol,automatic,front_wheel,66000,0,123,sedan
471,Kia Rio,2015,800000,Томск,1.6,petrol,automatic,front_wheel,160000,0,123,sedan
472,Kia Rio,2019,1350000,Рязань,1.6,petrol,automatic,front_wheel,62000,0,123,sedan
473,Kia Rio,2015,650000,Шадринск,1.4,petrol,mechanic,front_wheel,165000,0,107,sedan
474,Kia Rio,2020,1437000,Красноярск,1.6,petrol,automatic,front_wheel,39000,0,123,sedan
475,Kia Rio,2013,720000,Сочи,1.4,petrol,mechanic,front_wheel,102000,0,107,sedan
476,Kia Rio,2018,968000,Нижневартовск,1.6,petrol,mechanic,front_wheel,84000,0,123,sedan
477,Kia Rio,2020,1450000,Иркутск,1.6,petrol,automatic,front_wheel,45000,0,123,sedan
478,Kia Rio,2013,630000,Омск,1.6,petrol,mechanic,front_wheel,209000,0,123,sedan
479,Kia Rio,2010,430000,Волгоград,1.4,petrol,mechanic,front_wheel,263000,0,97,sedan
480,Kia Rio,2017,1300000,Воронеж,1.6,petrol,automatic,front_wheel,30000,0,123,sedan
481,Kia Rio,2021,1599000,Москва,1.6,petrol,automatic,front_wheel,29000,0,123,sedan
482,Kia Rio,2015,780000,Новосибирск,1.6,petrol,automatic,front_wheel,148000,0,123,sedan
483,Kia Rio,2014,719000,Челябинск,1.4,petrol,mechanic,front_wheel,126000,0,107,sedan
484,Kia Rio,2019,1170000,Екатеринбург,1.6,petrol,automatic,front_wheel,105000,0,123,sedan
485,Kia Rio,2014,997000,Омск,1.6,petrol,automatic,front_wheel,45000,0,123,sedan
486,Kia Rio,2021,1799000,Иркутск,1.6,petrol,automatic,front_wheel,2000,0,123,sedan
487,Kia Rio,2021,1700000,Нальчик,1.6,petrol,automatic,front_wheel,10000,0,123,sedan
488,Kia Rio,2021,1125000,Симферополь,1.6,petrol,mechanic,front_wheel,30000,0,123,sedan
